Order_ID,Order_Date,Customer_ID,Customer_Type,Product,Category,Quantity,Unit_Price,Discount_%,Revenue,Product_Cost,Profit,Acquisition_Channel,Payment_Method,Delivery_Days,Order_Status,Returned,Complaint,Customer_Rating,Repeat_Purchase,Month,Month_Number
LL11317,2025-09-09,C1429,Returning,Maxi Skirt,Skirts,1,25292.2,16.72,21063.81,15500,5563.81,Walk-in,Transfer,3,Delivered,No,No,4,Yes,Sep,9
LL11318,2025-06-27,C1284,New,Maxi Skirt,Skirts,1,26000.0,4.52,24824.11,15500,9324.11,Instagram,Cash,1,Delivered,No,No,4,Yes,Jun,6
LL11319,2025-01-01,C1381,New,Statement Earrings,Accessories,1,9000.0,23.44,6890.39,3500,3390.39,Google,Cash,4,Delivered,No,No,4,No,Jan,1
LL11320,2025-11-21,C1011,Returning,Silk Scarf,Accessories,2,11488.04,22.27,17858.38,11000,6858.38,Google,USSD,7,Delivered,No,Yes,3,Yes,Nov,11
LL11321,2025-04-23,C1213,New,Knit Cardigan,Tops,1,24000.0,8.28,22011.98,14500,7511.98,Instagram,Transfer,1,Delivered,No,No,4,No,Apr,4
LL11322,2025-04-02,C1469,New,Classic Blazer,Outerwear,1,48000.0,8.47,43935.03,30000,13935.03,Instagram,Cash,1,Delivered,No,No,4,No,Apr,4
LL11323,2025-08-30,C1152,Returning,Basic Bodysuit,Tops,1,13505.23,16.97,11213.82,9000,2213.82,TikTok,Transfer,4,Delivered,No,No,4,Yes,Aug,8
LL11324,2025-10-08,C1349,Returning,Linen Two-Piece,Two-Piece Sets,1,39513.93,22.37,30673.37,27000,3673.37,Instagram,Card,4,Delivered,No,No,4,Yes,Oct,10
LL11325,2025-03-04,C1270,New,Maxi Skirt,Skirts,2,26000.0,6.02,48868.0,31000,17868.0,WhatsApp,Cash,4,Delivered,No,No,4,No,Mar,3
LL11326,2025-05-19,C1055,Returning,Silk Scarf,Accessories,2,12000.0,5.04,22791.07,11000,11791.07,WhatsApp,Card,5,Delivered,No,No,4,Yes,May,5
LL11327,2025-01-22,C1384,New,Wide-Leg Trousers,Trousers,1,28000.0,24.83,21047.09,17000,4047.09,Referral,Transfer,2,Delivered,No,No,4,No,Jan,1
LL11328,2025-07-31,C1374,Returning,Mini Handbag,Bags,2,21248.85,14.91,36162.98,25000,11162.98,Referral,Transfer,6,Delivered,No,No,4,Yes,Jul,7
LL11329,2025-11-27,C1196,Returning,Classic Blazer,Outerwear,2,44569.24,22.93,68699.36,60000,8699.36,Referral,USSD,6,Delivered,No,No,4,Yes,Nov,11
LL11330,2025-01-27,C1173,Returning,Linen Two-Piece,Two-Piece Sets,1,42000.0,9.03,38208.99,27000,11208.99,WhatsApp,USSD,2,Delivered,No,No,3,Yes,Jan,1
LL11331,2025-11-16,C1165,Returning,Statement Earrings,Accessories,3,8808.36,23.38,20245.72,10500,9745.72,TikTok,Card,4,Delivered,No,No,4,Yes,Nov,11
LL11332,2025-02-05,C1463,Returning,Linen Two-Piece,Two-Piece Sets,1,42000.0,5.44,39713.84,27000,12713.84,Instagram,Transfer,1,Delivered,No,Yes,4,Yes,Feb,2
LL11333,2025-02-17,C1318,New,Knit Cardigan,Tops,2,24000.0,7.43,44433.0,29000,15433.0,Google,Transfer,5,Delivered,No,Yes,4,No,Feb,2
LL11334,2025-01-07,C1210,Returning,Mini Handbag,Bags,1,22000.0,11.47,19476.86,12500,6976.86,WhatsApp,Card,3,Delivered,No,No,2,Yes,Jan,1
LL11335,2025-12-30,C1232,New,Leather Tote,Bags,1,36736.06,16.62,30630.52,22500,8130.52,WhatsApp,Card,3,Delivered,No,No,4,No,Dec,12
LL11336,2025-11-05,C1376,New,Satin Dress,Dresses,1,32384.2,22.42,25124.57,21000,4124.57,Referral,Card,6,Delivered,No,No,4,No,Nov,11
LL11337,2025-08-25,C1196,Returning,Wide-Leg Trousers,Trousers,1,25384.46,20.39,20209.46,17000,3209.46,Google,USSD,5,Delivered,No,No,4,Yes,Aug,8
LL11338,2025-11-06,C1219,New,Satin Dress,Dresses,3,33177.87,21.21,78421.47,63000,15421.47,WhatsApp,Transfer,1,Delivered,No,No,5,No,Nov,11
LL11339,2025-08-27,C1104,New,Basic Bodysuit,Tops,3,13655.49,17.56,33771.3,27000,6771.3,Instagram,Card,4,Delivered,No,No,3,No,Aug,8
LL11340,2025-03-17,C1249,New,Wide-Leg Trousers,Trousers,1,28000.0,15.55,2922.91,17000,-3235.97,WhatsApp,Card,5,Returned,Yes,Yes,2,No,Mar,3
LL11341,2025-09-06,C1364,Returning,Statement Earrings,Accessories,1,8205.86,21.25,6462.32,3500,2962.32,TikTok,Transfer,3,Delivered,No,Yes,3,Yes,Sep,9
LL11342,2025-03-02,C1352,New,Knit Cardigan,Tops,1,24000.0,14.44,20534.96,14500,6034.96,TikTok,Card,3,Delivered,No,No,4,Yes,Mar,3
LL11343,2025-11-07,C1204,New,Maxi Skirt,Skirts,2,23605.69,15.86,39723.27,31000,8723.27,Instagram,Transfer,8,Delivered,No,Yes,2,Yes,Nov,11
LL11344,2025-08-09,C1069,Returning,Maxi Skirt,Skirts,1,23661.66,14.19,20304.81,15500,4804.81,Walk-in,Cash,4,Delivered,No,No,4,Yes,Aug,8
LL11345,2025-09-29,C1099,New,Classic Blazer,Outerwear,2,43726.37,22.08,68145.12,60000,8145.12,WhatsApp,Transfer,3,Delivered,No,No,4,Yes,Sep,9
LL11346,2025-09-11,C1017,Returning,Basic Bodysuit,Tops,1,14053.26,29.27,9940.14,9000,940.14,Google,Card,5,Delivered,No,No,3,Yes,Sep,9
LL11347,2025-01-06,C1458,New,Basic Bodysuit,Tops,1,15000.0,19.97,12004.73,9000,3004.73,Referral,Transfer,3,Delivered,No,No,5,No,Jan,1
LL11348,2025-11-14,C1473,Returning,Maxi Skirt,Skirts,1,23893.31,15.7,20142.72,15500,4642.72,WhatsApp,Cash,3,Delivered,No,No,3,Yes,Nov,11
LL11349,2025-06-13,C1084,Returning,Mini Handbag,Bags,2,22000.0,13.95,37862.72,25000,12862.72,TikTok,USSD,1,Delivered,No,No,4,Yes,Jun,6
LL11350,2025-08-04,C1088,Returning,Satin Dress,Dresses,2,32914.44,20.67,52224.17,42000,10224.17,Google,Cash,3,Delivered,No,No,3,Yes,Aug,8
LL11351,2025-03-11,C1323,Returning,Classic Blazer,Outerwear,1,48000.0,8.82,43765.8,30000,13765.8,WhatsApp,USSD,1,Delivered,No,No,4,Yes,Mar,3
LL11352,2025-03-19,C1313,New,Satin Dress,Dresses,1,35000.0,19.86,28050.24,21000,7050.24,WhatsApp,USSD,3,Delivered,No,No,5,Yes,Mar,3
LL11353,2025-07-01,C1195,Returning,Mini Handbag,Bags,1,20349.12,14.32,17434.42,12500,4934.42,Walk-in,Card,6,Delivered,No,Yes,3,Yes,Jul,7
LL11354,2025-09-01,C1426,Returning,Statement Earrings,Accessories,2,8511.44,12.53,14889.65,7000,7889.65,Walk-in,Card,7,Delivered,No,Yes,2,Yes,Sep,9
LL11355,2025-11-12,C1217,Returning,Satin Dress,Dresses,2,33484.8,22.61,4875.09,42000,-7867.28,Walk-in,Card,5,Returned,Yes,Yes,4,Yes,Nov,11
LL11356,2025-08-06,C1436,New,Basic Bodysuit,Tops,1,14453.92,14.85,12308.2,9000,3308.2,Instagram,Card,3,Delivered,No,No,4,No,Aug,8
LL11357,2025-03-27,C1200,New,Linen Two-Piece,Two-Piece Sets,1,42000.0,14.04,36102.06,27000,9102.06,TikTok,Card,1,Delivered,No,No,5,Yes,Mar,3
LL11358,2025-10-04,C1156,Returning,Statement Earrings,Accessories,1,8437.5,21.48,6624.84,3500,3124.84,WhatsApp,Transfer,5,Delivered,No,No,5,Yes,Oct,10
LL11359,2025-12-04,C1265,New,Basic Bodysuit,Tops,2,14220.86,24.95,21344.69,18000,3344.69,WhatsApp,Cash,4,Delivered,No,No,3,No,Dec,12
LL11360,2025-01-07,C1363,Returning,Premium Jumpsuit,Jumpsuits,2,52000.0,21.21,81942.85,68000,13942.85,WhatsApp,Card,2,Delivered,No,No,3,Yes,Jan,1
LL11361,2025-10-15,C1274,Returning,Silk Scarf,Accessories,1,11183.36,18.63,9100.2,5500,3600.2,WhatsApp,USSD,2,Delivered,No,No,4,Yes,Oct,10
LL11362,2025-04-29,C1017,New,Wide-Leg Trousers,Trousers,1,28000.0,12.1,24611.96,17000,7611.96,Instagram,Transfer,1,Delivered,No,No,5,No,Apr,4
LL11363,2025-08-02,C1109,New,Knit Cardigan,Tops,2,22483.4,25.46,33518.57,29000,4518.57,WhatsApp,Cash,3,Delivered,No,No,4,No,Aug,8
LL11364,2025-11-28,C1435,Returning,Statement Earrings,Accessories,1,8327.03,12.64,7274.11,3500,3774.11,Google,Transfer,8,Delivered,No,Yes,3,Yes,Nov,11
LL11365,2025-03-11,C1086,Returning,Premium Jumpsuit,Jumpsuits,1,52000.0,0.0,52000.0,34000,18000.0,Walk-in,Transfer,7,Delivered,No,Yes,3,Yes,Mar,3
LL11366,2025-07-31,C1041,Returning,Silk Scarf,Accessories,2,11527.24,19.57,18542.16,11000,7542.16,WhatsApp,Card,4,Delivered,No,No,3,Yes,Jul,7
LL11367,2025-06-30,C1409,Returning,Basic Bodysuit,Tops,1,15000.0,22.08,11688.43,9000,2688.43,Google,Transfer,4,Delivered,No,No,3,Yes,Jun,6
LL11368,2025-04-02,C1139,New,Knit Cardigan,Tops,3,24000.0,2.82,69967.81,43500,26467.81,TikTok,Cash,1,Delivered,No,No,4,No,Apr,4
LL11369,2025-07-13,C1270,Returning,Satin Dress,Dresses,2,31979.11,28.49,45739.48,42000,3739.48,Walk-in,Card,2,Delivered,No,No,5,Yes,Jul,7
LL11370,2025-11-05,C1117,Returning,Maxi Skirt,Skirts,2,24529.76,15.56,41424.27,31000,10424.27,TikTok,Card,4,Delivered,No,No,3,Yes,Nov,11
LL11371,2025-10-15,C1008,New,Premium Jumpsuit,Jumpsuits,2,49770.25,16.75,82866.34,68000,14866.34,TikTok,Card,5,Delivered,No,No,4,No,Oct,10
LL11372,2025-04-17,C1170,Returning,Wide-Leg Trousers,Trousers,1,28000.0,11.26,24846.28,17000,7846.28,Instagram,Card,3,Delivered,No,No,3,Yes,Apr,4
LL11373,2025-04-03,C1291,Returning,Classic Blazer,Outerwear,1,48000.0,12.41,42040.97,30000,12040.97,Walk-in,Transfer,4,Delivered,No,No,4,Yes,Apr,4
LL11374,2025-03-22,C1286,Returning,Classic Blazer,Outerwear,2,48000.0,4.78,91415.64,60000,31415.64,Google,Transfer,1,Delivered,No,No,4,Yes,Mar,3
LL11375,2025-03-16,C1448,Returning,Mini Handbag,Bags,1,22000.0,13.94,18933.68,12500,6433.68,Walk-in,Cash,2,Delivered,No,No,4,Yes,Mar,3
LL11376,2025-02-20,C1191,New,Leather Tote,Bags,1,38000.0,10.83,33885.96,22500,11385.96,TikTok,Cash,1,Delivered,No,No,3,No,Feb,2
LL11377,2025-06-12,C1447,Returning,Knit Cardigan,Tops,1,24000.0,16.47,20048.28,14500,5548.28,Walk-in,Cash,2,Delivered,No,No,4,Yes,Jun,6
LL11378,2025-06-07,C1359,Returning,Maxi Skirt,Skirts,1,26000.0,9.08,23639.52,15500,8139.52,Walk-in,Card,2,Delivered,No,No,4,Yes,Jun,6
LL11379,2025-12-20,C1292,New,Wide-Leg Trousers,Trousers,1,27241.99,13.74,23499.48,17000,6499.48,TikTok,Card,6,Delivered,No,No,4,Yes,Dec,12
LL11380,2025-10-21,C1428,New,Classic Blazer,Outerwear,2,45467.66,20.57,72227.55,60000,12227.55,Referral,Transfer,2,Delivered,No,No,3,Yes,Oct,10
LL11381,2025-05-25,C1315,New,Leather Tote,Bags,1,38000.0,13.48,32876.69,22500,10376.69,TikTok,Cash,4,Delivered,No,No,4,No,May,5
LL11382,2025-04-15,C1459,Returning,Premium Jumpsuit,Jumpsuits,1,52000.0,16.58,43378.16,34000,9378.16,Google,Cash,2,Delivered,No,No,3,Yes,Apr,4
LL11383,2025-08-01,C1094,New,Statement Earrings,Accessories,1,8564.59,14.98,7282.03,3500,3782.03,Instagram,Transfer,3,Delivered,No,No,3,No,Aug,8
LL11384,2025-01-21,C1453,New,Wide-Leg Trousers,Trousers,2,28000.0,16.96,46503.77,34000,12503.77,TikTok,Card,2,Delivered,No,No,3,No,Jan,1
LL11385,2025-04-26,C1115,New,Silk Scarf,Accessories,2,12000.0,17.49,19801.93,11000,8801.93,Google,Card,4,Delivered,No,No,4,No,Apr,4
LL11386,2025-01-01,C1173,New,Silk Scarf,Accessories,1,12000.0,15.15,0.0,5500,0.0,Instagram,Cash,3,Cancelled,No,No,5,No,Jan,1
LL11387,2025-02-02,C1298,New,Satin Dress,Dresses,2,35000.0,10.15,62892.5,42000,20892.5,WhatsApp,Transfer,4,Delivered,No,No,4,No,Feb,2
LL11388,2025-10-26,C1017,New,Statement Earrings,Accessories,1,8349.7,9.36,881.18,3500,-615.87,WhatsApp,Transfer,4,Returned,Yes,Yes,3,No,Oct,10
LL11389,2025-03-29,C1334,New,Leather Tote,Bags,1,38000.0,8.21,34880.95,22500,12380.95,WhatsApp,Transfer,1,Delivered,No,No,4,No,Mar,3
LL11390,2025-05-05,C1466,Returning,Satin Dress,Dresses,1,35000.0,9.95,31519.04,21000,10519.04,TikTok,Cash,3,Delivered,No,No,5,Yes,May,5
LL11391,2025-10-05,C1395,Returning,Mini Handbag,Bags,1,20567.27,29.38,14524.65,12500,2024.65,Instagram,Transfer,7,Delivered,No,Yes,3,Yes,Oct,10
LL11392,2025-01-13,C1263,Returning,Satin Dress,Dresses,1,35000.0,22.88,26992.08,21000,5992.08,Instagram,Card,4,Delivered,No,No,4,Yes,Jan,1
LL11393,2025-08-18,C1390,Returning,Wide-Leg Trousers,Trousers,1,26334.48,17.43,21743.55,17000,4743.55,Walk-in,Transfer,3,Delivered,No,No,4,Yes,Aug,8
LL11394,2025-12-01,C1493,Returning,Knit Cardigan,Tops,1,23331.2,10.1,20975.58,14500,6475.58,TikTok,Cash,6,Delivered,No,No,4,Yes,Dec,12
LL11395,2025-04-14,C1254,New,Mini Handbag,Bags,1,22000.0,2.84,21374.9,12500,8874.9,Instagram,Card,8,Delivered,No,Yes,3,No,Apr,4
LL11396,2025-04-02,C1412,New,Silk Scarf,Accessories,1,12000.0,14.23,10292.2,5500,4792.2,Instagram,Transfer,1,Delivered,No,No,4,Yes,Apr,4
LL11397,2025-08-27,C1303,Returning,Mini Handbag,Bags,2,20480.34,14.62,34974.22,25000,9974.22,Instagram,Transfer,2,Delivered,No,No,4,Yes,Aug,8
LL11398,2025-11-23,C1295,New,Mini Handbag,Bags,1,20908.89,23.74,15945.62,12500,3445.62,WhatsApp,Transfer,4,Delivered,No,No,5,No,Nov,11
LL11399,2025-07-25,C1236,New,Knit Cardigan,Tops,1,22105.27,18.03,18119.77,14500,3619.77,WhatsApp,USSD,4,Delivered,No,No,3,No,Jul,7
LL11400,2025-10-27,C1481,New,Premium Jumpsuit,Jumpsuits,2,50803.04,17.81,83512.76,68000,15512.76,Instagram,Cash,5,Delivered,No,No,4,Yes,Oct,10
LL11401,2025-01-05,C1063,New,Linen Two-Piece,Two-Piece Sets,1,42000.0,18.14,34381.95,27000,7381.95,Instagram,Transfer,4,Delivered,No,No,4,No,Jan,1
LL11402,2025-10-19,C1355,New,Linen Two-Piece,Two-Piece Sets,1,38111.62,28.72,27167.56,27000,167.56,Google,Card,5,Delivered,No,No,4,Yes,Oct,10
LL11403,2025-04-25,C1474,New,Premium Jumpsuit,Jumpsuits,1,52000.0,10.29,46649.72,34000,12649.72,Google,Transfer,4,Delivered,No,No,3,No,Apr,4
LL11404,2025-04-18,C1420,Returning,Classic Blazer,Outerwear,1,48000.0,5.09,45554.53,30000,15554.53,WhatsApp,USSD,3,Delivered,No,No,3,Yes,Apr,4
LL11405,2025-02-03,C1141,New,Knit Cardigan,Tops,2,24000.0,7.33,44483.49,29000,15483.49,WhatsApp,Transfer,5,Delivered,No,No,4,No,Feb,2
LL11406,2025-06-27,C1306,Returning,Basic Bodysuit,Tops,2,15000.0,17.51,24745.92,18000,6745.92,TikTok,USSD,1,Delivered,No,No,3,Yes,Jun,6
LL11407,2025-01-19,C1396,New,Premium Jumpsuit,Jumpsuits,1,52000.0,13.01,45236.78,34000,11236.78,Instagram,Transfer,6,Delivered,No,No,5,Yes,Jan,1
LL11408,2025-12-09,C1427,Returning,Maxi Skirt,Skirts,1,23668.47,18.96,19180.7,15500,3680.7,Instagram,Card,8,Delivered,No,Yes,2,Yes,Dec,12
LL11409,2025-02-20,C1057,New,Classic Blazer,Outerwear,1,48000.0,12.35,42073.23,30000,12073.23,Referral,Card,3,Delivered,No,No,5,No,Feb,2
LL11410,2025-09-11,C1008,New,Maxi Skirt,Skirts,1,25278.91,15.94,21248.36,15500,5748.36,Walk-in,USSD,6,Delivered,No,No,4,No,Sep,9
LL11411,2025-12-05,C1014,Returning,Leather Tote,Bags,1,37114.08,7.98,0.0,22500,0.0,TikTok,Card,6,Cancelled,No,No,4,Yes,Dec,12
LL11412,2025-06-04,C1069,New,Classic Blazer,Outerwear,1,48000.0,13.38,41575.88,30000,11575.88,Walk-in,Transfer,4,Delivered,No,No,5,No,Jun,6
LL11413,2025-11-06,C1336,New,Maxi Skirt,Skirts,2,24982.85,17.42,41259.49,31000,10259.49,Instagram,Transfer,4,Delivered,No,No,4,No,Nov,11
LL11414,2025-10-19,C1454,New,Silk Scarf,Accessories,1,11304.57,22.89,2169.83,5500,-967.14,Instagram,USSD,5,Returned,Yes,Yes,3,No,Oct,10
LL11415,2025-08-24,C1399,New,Mini Handbag,Bags,1,20051.12,23.41,15357.18,12500,2857.18,Instagram,Card,2,Delivered,No,No,4,No,Aug,8
LL11416,2025-06-02,C1381,New,Silk Scarf,Accessories,2,12000.0,8.15,22042.98,11000,11042.98,Google,Transfer,4,Delivered,No,No,5,Yes,Jun,6
LL11417,2025-06-30,C1430,New,Leather Tote,Bags,1,38000.0,10.57,33985.0,22500,11485.0,TikTok,Transfer,4,Delivered,No,No,4,No,Jun,6
LL11418,2025-07-26,C1375,Returning,Leather Tote,Bags,1,37179.11,21.79,2976.34,22500,-4986.35,TikTok,Transfer,8,Returned,Yes,Yes,2,Yes,Jul,7
LL11419,2025-06-14,C1382,Returning,Silk Scarf,Accessories,1,12000.0,14.09,10309.76,5500,4809.76,Google,USSD,1,Delivered,No,Yes,5,Yes,Jun,6
LL11420,2025-02-26,C1347,Returning,Maxi Skirt,Skirts,3,26000.0,7.76,0.0,46500,0.0,Instagram,USSD,4,Cancelled,No,No,4,Yes,Feb,2
LL11421,2025-12-03,C1333,New,Basic Bodysuit,Tops,1,14531.43,21.98,11336.79,9000,2336.79,WhatsApp,USSD,4,Delivered,No,No,4,No,Dec,12
LL11422,2025-10-14,C1163,Returning,Statement Earrings,Accessories,2,8237.55,27.4,0.0,7000,0.0,WhatsApp,Transfer,8,Cancelled,No,Yes,4,Yes,Oct,10
LL11423,2025-11-20,C1239,New,Mini Handbag,Bags,1,21419.29,14.25,18367.24,12500,5867.24,Google,Transfer,6,Delivered,No,No,3,Yes,Nov,11
LL11424,2025-10-27,C1109,Returning,Maxi Skirt,Skirts,1,24944.55,15.04,21193.09,15500,5693.09,TikTok,Cash,5,Delivered,No,No,5,Yes,Oct,10
LL11425,2025-09-13,C1166,Returning,Silk Scarf,Accessories,1,11627.03,12.81,10137.98,5500,4637.98,Google,Cash,7,Delivered,No,Yes,3,Yes,Sep,9
LL11426,2025-01-12,C1127,Returning,Knit Cardigan,Tops,1,24000.0,10.33,21521.22,14500,7021.22,Referral,Card,6,Delivered,No,No,4,Yes,Jan,1
LL11427,2025-01-10,C1162,New,Maxi Skirt,Skirts,1,26000.0,9.95,23413.34,15500,7913.34,Instagram,Transfer,4,Delivered,No,No,3,No,Jan,1
LL11428,2025-10-18,C1344,Returning,Satin Dress,Dresses,1,32743.38,26.88,23942.9,21000,2942.9,TikTok,Cash,4,Delivered,No,No,4,Yes,Oct,10
LL11429,2025-11-09,C1072,New,Statement Earrings,Accessories,1,8677.92,11.97,7639.44,3500,4139.44,Google,Card,4,Delivered,No,No,4,No,Nov,11
LL11430,2025-03-28,C1289,Returning,Knit Cardigan,Tops,1,24000.0,8.22,22027.31,14500,7527.31,Referral,Transfer,4,Delivered,No,No,5,Yes,Mar,3
LL11431,2025-03-26,C1461,New,Basic Bodysuit,Tops,1,15000.0,16.85,12473.24,9000,3473.24,Instagram,Card,3,Delivered,No,No,4,No,Mar,3
LL11432,2025-08-12,C1500,New,Linen Two-Piece,Two-Piece Sets,1,39779.24,11.11,35360.47,27000,8360.47,Instagram,Card,4,Delivered,No,No,5,No,Aug,8
LL11433,2025-04-11,C1218,New,Premium Jumpsuit,Jumpsuits,1,52000.0,19.06,42086.44,34000,8086.44,TikTok,Card,1,Delivered,No,Yes,4,No,Apr,4
LL11434,2025-12-27,C1450,Returning,Satin Dress,Dresses,3,33151.31,23.67,75914.78,63000,12914.78,WhatsApp,Card,6,Delivered,No,No,3,Yes,Dec,12
LL11435,2025-06-21,C1143,Returning,Statement Earrings,Accessories,2,9000.0,11.85,2839.86,7000,-1732.08,Referral,USSD,7,Returned,Yes,Yes,2,Yes,Jun,6
LL11436,2025-05-17,C1318,New,Mini Handbag,Bags,1,22000.0,11.41,19490.86,12500,6990.86,Walk-in,Card,1,Delivered,No,No,5,Yes,May,5
LL11437,2025-03-02,C1132,New,Statement Earrings,Accessories,1,9000.0,9.63,8133.47,3500,4633.47,Walk-in,USSD,2,Delivered,No,No,4,Yes,Mar,3
LL11438,2025-04-08,C1411,Returning,Leather Tote,Bags,1,38000.0,16.39,31770.25,22500,9270.25,WhatsApp,USSD,2,Delivered,No,No,5,Yes,Apr,4
LL11439,2025-01-10,C1082,New,Knit Cardigan,Tops,2,24000.0,9.14,43614.9,29000,14614.9,TikTok,Transfer,2,Delivered,No,No,3,No,Jan,1
LL11440,2025-07-16,C1376,Returning,Basic Bodysuit,Tops,1,14697.48,27.23,10695.44,9000,1695.44,TikTok,Cash,3,Delivered,No,No,4,Yes,Jul,7
LL11441,2025-05-29,C1287,Returning,Maxi Skirt,Skirts,1,26000.0,17.62,1810.95,15500,-3086.98,Instagram,Transfer,1,Returned,Yes,Yes,2,Yes,May,5
LL11442,2025-12-28,C1444,Returning,Statement Earrings,Accessories,1,8676.49,21.88,6778.03,3500,3278.03,TikTok,Card,3,Delivered,No,No,5,Yes,Dec,12
LL11443,2025-10-11,C1391,Returning,Silk Scarf,Accessories,1,11365.27,18.08,9310.08,5500,3810.08,Instagram,Transfer,6,Delivered,No,No,4,Yes,Oct,10
LL11444,2025-09-04,C1343,Returning,Satin Dress,Dresses,2,32642.68,27.87,47087.96,42000,5087.96,Google,Card,3,Delivered,No,No,5,Yes,Sep,9
LL11445,2025-11-06,C1470,New,Classic Blazer,Outerwear,1,43212.91,20.31,34434.63,30000,4434.63,TikTok,Card,4,Delivered,No,No,4,No,Nov,11
LL11446,2025-12-04,C1228,Returning,Leather Tote,Bags,1,35207.18,16.7,29327.01,22500,6827.01,Instagram,Transfer,3,Delivered,No,No,3,Yes,Dec,12
LL11447,2025-01-16,C1145,New,Leather Tote,Bags,1,38000.0,0.0,38000.0,22500,15500.0,Google,Transfer,3,Delivered,No,Yes,5,Yes,Jan,1
LL11448,2025-01-12,C1283,Returning,Silk Scarf,Accessories,1,12000.0,6.68,11198.74,5500,5698.74,WhatsApp,Card,5,Delivered,No,No,3,Yes,Jan,1
LL11449,2025-01-23,C1375,New,Mini Handbag,Bags,1,22000.0,6.08,0.0,12500,0.0,Instagram,Transfer,2,Cancelled,No,No,3,No,Jan,1
LL11450,2025-11-05,C1084,Returning,Maxi Skirt,Skirts,1,24996.76,19.56,20108.6,15500,4608.6,WhatsApp,Card,4,Delivered,No,No,2,Yes,Nov,11
LL11451,2025-11-07,C1401,Returning,Mini Handbag,Bags,1,19944.37,14.62,17029.29,12500,4529.29,WhatsApp,Cash,4,Delivered,No,No,3,Yes,Nov,11
LL11452,2025-09-18,C1121,New,Knit Cardigan,Tops,1,22307.68,16.65,18592.92,14500,4092.92,TikTok,Card,7,Delivered,No,Yes,2,No,Sep,9
LL11453,2025-06-08,C1310,New,Premium Jumpsuit,Jumpsuits,2,52000.0,6.67,97058.73,68000,29058.73,Walk-in,Transfer,5,Delivered,No,No,4,No,Jun,6
LL11454,2025-02-18,C1457,Returning,Classic Blazer,Outerwear,1,48000.0,0.0,48000.0,30000,18000.0,WhatsApp,Card,1,Delivered,No,No,4,Yes,Feb,2
LL11455,2025-03-24,C1055,Returning,Classic Blazer,Outerwear,1,48000.0,14.41,41083.31,30000,11083.31,Instagram,Transfer,1,Delivered,No,No,2,Yes,Mar,3
LL11456,2025-10-14,C1345,New,Silk Scarf,Accessories,1,11755.92,21.88,9183.45,5500,3683.45,Google,Transfer,1,Delivered,No,No,4,No,Oct,10
LL11457,2025-10-13,C1257,New,Knit Cardigan,Tops,1,22868.01,19.57,18392.49,14500,3892.49,Walk-in,Transfer,6,Delivered,No,No,4,No,Oct,10
LL11458,2025-05-22,C1147,New,Silk Scarf,Accessories,1,12000.0,13.2,10416.46,5500,4916.46,Instagram,Cash,3,Delivered,No,No,4,Yes,May,5
LL11459,2025-08-26,C1174,New,Leather Tote,Bags,1,34456.53,20.38,27435.97,22500,4935.97,Instagram,Transfer,7,Delivered,No,Yes,4,Yes,Aug,8
LL11460,2025-11-27,C1138,New,Mini Handbag,Bags,2,21078.76,26.69,30905.4,25000,5905.4,TikTok,Card,7,Delivered,No,Yes,4,No,Nov,11
LL11461,2025-01-06,C1011,New,Statement Earrings,Accessories,1,9000.0,8.23,8259.68,3500,4759.68,Instagram,USSD,1,Delivered,No,No,4,No,Jan,1
LL11462,2025-08-11,C1370,Returning,Silk Scarf,Accessories,1,11434.31,29.9,8015.23,5500,2515.23,Instagram,Cash,4,Delivered,No,No,4,Yes,Aug,8
LL11463,2025-11-17,C1131,New,Silk Scarf,Accessories,1,11635.43,8.84,10606.43,5500,5106.43,Referral,Card,3,Delivered,No,No,3,No,Nov,11
LL11464,2025-07-15,C1452,New,Satin Dress,Dresses,1,31657.35,19.73,25411.19,21000,4411.19,Walk-in,Transfer,6,Delivered,No,No,4,Yes,Jul,7
LL11465,2025-08-03,C1497,New,Maxi Skirt,Skirts,1,25089.18,14.78,21381.63,15500,5881.63,TikTok,Transfer,6,Delivered,No,No,4,No,Aug,8
LL11466,2025-12-31,C1324,New,Mini Handbag,Bags,1,20718.6,24.34,15675.8,12500,3175.8,Walk-in,Card,3,Delivered,No,No,4,No,Dec,12
LL11467,2025-06-08,C1205,Returning,Leather Tote,Bags,1,38000.0,11.07,33791.88,22500,11291.88,WhatsApp,Card,2,Delivered,No,No,4,Yes,Jun,6
LL11468,2025-08-31,C1292,New,Knit Cardigan,Tops,1,21896.72,20.55,17397.18,14500,2897.18,WhatsApp,Cash,6,Delivered,No,No,3,No,Aug,8
LL11469,2025-05-04,C1088,New,Wide-Leg Trousers,Trousers,1,28000.0,12.04,24629.77,17000,7629.77,Instagram,Transfer,2,Delivered,No,Yes,3,Yes,May,5
LL11470,2025-12-11,C1475,Returning,Leather Tote,Bags,1,36357.09,20.64,28852.78,22500,6352.78,Instagram,Transfer,2,Delivered,No,No,3,Yes,Dec,12
LL11471,2025-02-03,C1193,New,Silk Scarf,Accessories,1,12000.0,6.11,11266.82,5500,5766.82,Instagram,Transfer,2,Delivered,No,No,4,Yes,Feb,2
LL11472,2025-04-15,C1386,Returning,Classic Blazer,Outerwear,1,48000.0,1.1,47472.51,30000,17472.51,WhatsApp,Transfer,3,Delivered,No,No,3,Yes,Apr,4
